id,Store,Merch,Offer,Title,Description,Code,Terms,Category,feature,URL,Link,Image,Type,Value,Status,Startdate,Enddate
80289955,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,393067,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-02-17,2023-04-10
36767360,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,788962,The Terms go here,"Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-08-28,2023-04-11
5035264,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,314387,"Terms goes here ",Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-08-15,2023-04-29
46079124,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,309187,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-02-17,2023-02-23
38829524,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,631146,"Terms goes here ","Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,The status goes here,2022-08-07,2023-09-18
18632229,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,609318,"Terms goes here ",Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,Status goes here,2022-04-26,2023-08-14
71012719,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,499450,"Terms goes here ",,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-08-06,2023-03-24
97359579,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,453750,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-07-01,2023-06-16
45207466,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,629902,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-08-06,2023-12-27
26974222,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,805221,The Terms go here,Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-06-15,2023-09-25
51647888,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,438289,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-12-19,2023-02-13
87907117,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,775678,"Terms goes here ",Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,Status goes here,2022-09-22,2023-05-26
98119460,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,690787,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-12-04,2023-03-13
87682969,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,525215,"Terms goes here ",Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-11-28,2023-07-20
48854031,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,190401,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-07-11,2023-08-13
43912577,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,227508,"Terms goes here ",Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-08-28,2023-06-22
88306525,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,805774,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-04-18,2023-12-21
1929157,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,150424,The Terms go here,Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-04-07,2023-04-13
54739310,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,182998,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,The status goes here,2022-08-10,2023-02-28
48637457,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,901077,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-11-25,2023-09-16
14306144,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,635552,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-03-25,2023-09-19
9183221,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,571385,The Terms go here,Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-05-14,2023-01-19
51111077,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,302603,The Terms go here,Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-11-29,2023-07-31
34623058,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,121004,"Terms goes here ",Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-01-05,2023-04-26
17763655,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,774309,The Terms go here,Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-01-23,2023-09-29
31568598,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,203325,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,Status goes here,2022-03-16,2023-02-12
9980957,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,774193,"Terms goes here ",,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,The status goes here,2022-09-22,2023-02-01
46113716,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,474830,The Terms go here,Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-10-31,2023-05-05
85942748,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,419798,The Terms go here,Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,Status goes here,2022-11-01,2023-03-15
8087671,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,639214,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-03-11,2023-09-14
11413667,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,506440,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-04-30,2023-12-29
